# index, name, _pos
3793,3897,"array([6.95360174, 2.0823224 ])"
3794,3898,"array([6.95186884, 2.05254644])"
3795,3821,"array([6.96946285, 2.08516641])"
3796,3899,"array([6.98666932, 2.09581296])"
3797,3900,"array([6.950217  , 2.10881412])"
3798,3901,"array([6.92874029, 2.08919258])"
3799,3902,"array([6.961832  , 2.08814425])"
3800,3903,"array([6.94837598, 2.08266597])"
3801,3904,"array([6.94570783, 2.08284396])"
3802,3905,"array([6.93063359, 2.10393146])"
3803,3906,"array([6.99720893, 2.06987117])"
3804,3907,"array([6.98809588, 2.0733203 ])"
3805,3908,"array([6.99585602, 2.07696352])"
3806,3910,"array([6.95918447, 2.0849882 ])"
3807,3911,"array([6.72546413, 1.88520411])"
3808,3912,"array([6.7285239 , 1.88606206])"
3809,3913,"array([6.9378807 , 2.10345876])"
3810,3894,"array([6.93864245, 2.10428455])"
3811,3914,"array([6.90420117, 2.10330735])"
3812,3916,"array([6.95380094, 2.08308365])"
3813,3917,"array([6.93938881, 2.10661952])"
3814,3918,"array([6.98031995, 2.07931103])"
3815,3919,"array([6.95612427, 2.08236819])"
3816,3920,"array([6.9858648 , 2.06444287])"
3817,3922,"array([6.92239102, 2.08808025])"
3818,3923,"array([6.9449681 , 2.08258684])"
3819,3924,"array([6.95187031, 2.09597424])"
3820,3925,"array([6.93121373, 2.08601924])"
3821,3927,"array([6.93660206, 2.10203175])"
3822,3928,"array([6.94074735, 2.08684165])"
3823,3929,"array([6.96109005, 2.09286099])"
3824,3134,"array([6.89966187, 2.08106528])"
3825,3931,"array([6.90077237, 2.06769766])"
3826,3932,"array([6.90522251, 2.06565155])"
3827,3256,"array([6.90385694, 2.06723255])"
3828,3938,"array([6.89860601, 2.0778434 ])"
3829,3940,"array([6.90007936, 2.07712278])"
3830,3944,"array([6.9043233 , 2.07045867])"
3831,3945,"array([6.90274094, 2.07011024])"
3832,3950,"array([6.89984926, 2.06621737])"
3833,3951,"array([6.90526873, 2.07935077])"
3834,3953,"array([6.90414434, 2.07315078])"
3835,3955,"array([6.90468688, 2.06409984])"
3836,3958,"array([6.90008165, 2.07862628])"
3837,3959,"array([6.90368895, 2.07183539])"
3838,3966,"array([6.95297451, 2.0819899 ])"
3839,3967,"array([6.90577479, 2.07566749])"
3840,3968,"array([6.9079024, 2.0743407])"
3841,3970,"array([6.90081614, 2.07214127])"
3842,3862,"array([6.96870296, 2.08166012])"
3843,3972,"array([6.94454502, 2.08194283])"
3844,3866,"array([6.92873052, 2.09129097])"
3845,3973,"array([6.9262392 , 2.10199191])"
3846,3974,"array([6.95234053, 2.10588057])"
3847,3884,"array([6.91948271, 2.09614652])"
3848,3975,"array([6.90842552, 2.05013886])"
3849,3976,"array([6.95359148, 2.08792477])"
3850,3977,"array([6.9697157 , 2.03873804])"
3851,3978,"array([6.93317283, 2.09096878])"
3852,3979,"array([7.00033836, 2.06009682])"
3853,3980,"array([6.94571525, 2.09217887])"
3854,3981,"array([6.94951212, 2.08009277])"
3855,3982,"array([6.96170469, 2.07365856])"
3856,3983,"array([6.98121149, 2.07196658])"
3857,3984,"array([6.92628401, 2.10528955])"
3858,3985,"array([6.93568915, 2.09797849])"
3859,3986,"array([6.92667305, 2.09166832])"
3860,3987,"array([6.97488799, 2.09099991])"
3861,3989,"array([6.95124813, 2.08418834])"
3862,3990,"array([6.9752501 , 2.08494061])"
3863,3991,"array([6.97677098, 2.09025213])"
3864,3952,"array([6.94541689, 2.06538515])"
3865,3993,"array([6.94364268, 2.04955907])"
3866,3995,"array([6.9342672 , 2.08638982])"
3867,3996,"array([6.9298206 , 2.07908977])"
3868,3997,"array([6.98330715, 2.09225321])"
3869,3998,"array([6.93689934, 2.10308274])"
3870,3999,"array([6.91829195, 2.09639553])"
3871,4000,"array([6.97032816, 2.06701645])"
3872,4001,"array([6.93865984, 2.10057866])"
3873,4002,"array([6.98234567, 2.07102688])"
3874,3479,"array([6.95949827, 2.07111586])"
3875,4003,"array([6.93074173, 2.09503709])"
3876,4004,"array([6.95554914, 2.08114958])"
3877,4005,"array([6.93888569, 2.10174663])"
3878,4006,"array([6.92697966, 2.10317027])"
3879,4008,"array([6.94393599, 2.1058923 ])"
3880,4007,"array([6.9385028 , 2.11182622])"
3881,4010,"array([6.95189571, 2.03602022])"
3882,4011,"array([6.9533199 , 2.08360123])"
3883,4012,"array([6.958641  , 2.10922839])"
3884,3994,"array([6.93052451, 2.06122036])"
3885,4013,"array([6.9416119 , 2.10223149])"
3886,4014,"array([6.98683476, 2.08424791])"
3887,4015,"array([6.9929732 , 2.09329062])"
3888,4016,"array([6.97934208, 2.09104143])"
3889,4017,"array([6.96909534, 2.07569532])"
3890,4018,"array([6.92076725, 2.07990963])"
3891,3988,"array([6.95991167, 2.08331285])"
3892,4019,"array([6.91294356, 2.10738204])"
3893,3651,"array([6.90080735, 2.0902571 ])"
3894,4020,"array([6.91663937, 2.09638427])"
3895,4022,"array([6.93859769, 2.08843461])"
3896,4023,"array([6.89770792, 2.09496669])"
3897,4024,"array([6.94934272, 2.10515871])"
3898,4025,"array([6.94872565, 2.10071108])"
3899,4026,"array([6.9212314 , 2.09246536])"
3900,4027,"array([6.91894665, 2.09819822])"
3901,4028,"array([6.93609459, 2.10097095])"
3902,4029,"array([6.94491566, 2.10805842])"
3903,4033,"array([6.96236208, 2.09905711])"
3904,4034,"array([6.92899315, 2.10381734])"
3905,4032,"array([6.96850886, 2.08069621])"
3906,4035,"array([6.9733912 , 2.09811122])"
3907,4030,"array([6.95428137, 2.10734443])"
3908,4036,"array([6.94221436, 2.08371895])"
3909,4037,"array([6.9755331 , 2.10255017])"
3910,4038,"array([6.95809218, 2.08463343])"
3911,4039,"array([6.90593473, 2.10145335])"
3912,4040,"array([6.92173341, 2.02567787])"
3913,3915,"array([6.92601675, 2.09836976])"
3914,4031,"array([6.93038162, 2.09251456])"
3915,4041,"array([6.90746483, 2.10131637])"
3916,4042,"array([6.91528892, 2.09932235])"
3917,4043,"array([6.98533768, 2.11137675])"
3918,4044,"array([6.95869274, 2.10081421])"
3919,4045,"array([6.95208675, 2.110619  ])"
3920,4046,"array([6.9817142 , 2.09396671])"
3921,4047,"array([6.93982617, 2.09644359])"
3922,4048,"array([6.9525919 , 2.09818946])"
3923,4049,"array([6.97173052, 2.07652526])"
3924,4050,"array([6.91600267, 2.11265752])"
3925,4051,"array([6.92987213, 2.09614607])"
3926,4052,"array([6.93561151, 2.09576489])"
3927,4053,"array([6.93708637, 2.09065207])"
3928,4054,"array([6.93164483, 2.09716395])"
3929,4055,"array([6.92870141, 2.09416652])"
3930,4056,"array([6.92755992, 2.10485317])"
3931,4057,"array([6.96505203, 2.0917836 ])"
3932,4058,"array([6.93902002, 2.08158958])"
3933,4059,"array([6.92937823, 2.09720556])"
3934,4060,"array([6.93764231, 2.09860079])"
3935,4061,"array([6.92634127, 2.0884439 ])"
3936,4062,"array([6.93052246, 2.09714428])"
3937,4063,"array([7.00103909, 2.06774266])"
3938,4064,"array([6.97158431, 2.06454452])"
3939,4066,"array([6.99266274, 2.05115671])"
3940,4065,"array([6.975835  , 2.07742142])"
3941,4067,"array([6.95447473, 2.06377388])"
3942,3936,"array([6.9009084 , 2.07053633])"
3943,3942,"array([6.90165795, 2.06907449])"
3944,3943,"array([6.90513917, 2.06900256])"
3945,4069,"array([6.9034006 , 2.08147358])"
3946,4070,"array([6.89787315, 2.08096501])"
3947,3131,"array([6.90571215, 2.07362042])"
3948,4071,"array([6.90458131, 2.07475119])"
3949,4072,"array([6.90353094, 2.0688785 ])"
3950,3130,"array([6.89728671, 2.07885879])"
3951,4074,"array([6.90105192, 2.08662688])"
3952,4076,"array([6.90896864, 2.09145123])"
3953,4077,"array([6.95552131, 2.10078421])"
3954,3831,"array([6.94310914, 2.10011566])"
3955,4078,"array([6.94967268, 2.09284467])"
3956,4079,"array([6.990393  , 2.06823954])"
3957,4080,"array([6.98464098, 2.07446306])"
3958,4081,"array([6.92788221, 2.12189735])"
3959,4082,"array([6.96177673, 2.10402711])"
3960,4083,"array([6.98350895, 2.09539255])"
3961,4084,"array([6.95530244, 2.08740104])"
3962,3909,"array([6.94102582, 2.09221524])"
3963,4085,"array([6.94571114, 2.10022612])"
3964,4086,"array([6.92972212, 2.06039692])"
3965,3827,"array([6.89404791, 2.09368018])"
3966,4087,"array([6.88918933, 2.09772474])"
3967,4075,"array([6.93487819, 2.08554246])"
3968,4089,"array([6.94695993, 2.09650637])"
3969,4090,"array([6.97634718, 2.05499607])"
3970,4091,"array([6.95233257, 2.12444839])"
3971,3101,"array([6.93258386, 2.07613911])"
3972,4092,"array([6.96371408, 2.09575495])"
3973,4093,"array([6.98541964, 2.06329738])"
3974,4094,"array([6.92418828, 2.10681415])"
3975,4095,"array([6.9740074 , 2.04791143])"
3976,4096,"array([6.91740409, 2.05590011])"
3977,3488,"array([6.95795477, 2.10579024])"
3978,4097,"array([6.9219081 , 2.09702757])"
3979,4099,"array([6.91319596, 2.08533406])"
3980,4100,"array([6.95633386, 2.12042048])"
3981,4101,"array([6.92834516, 2.06814853])"
3982,4102,"array([6.98502063, 2.0623126 ])"
3983,4104,"array([6.88353896, 2.09004038])"
3984,3948,"array([6.90060622, 2.08310625])"
3985,4105,"array([6.91193984, 2.10021445])"
3986,3971,"array([6.92499949, 2.08346143])"
3987,4106,"array([6.92114953, 2.09870704])"
3988,4108,"array([6.92142877, 2.08687867])"
3989,4109,"array([6.9096889 , 2.00634818])"
3990,4110,"array([6.9600481 , 2.10108811])"
3991,3096,"array([6.91159992, 2.08274167])"
3992,4111,"array([6.99016325, 2.03984142])"
3993,4112,"array([6.90318052, 2.08985535])"
3994,4113,"array([6.95956821, 2.0818274 ])"
3995,4114,"array([6.9534478 , 2.08717527])"
3996,4115,"array([6.94202847, 2.09575838])"
3997,4116,"array([6.93639993, 2.09411786])"
3998,4117,"array([6.98967431, 2.07555043])"
3999,4118,"array([6.95105056, 2.08252207])"
4000,4119,"array([6.95695789, 2.08433825])"
4001,3935,"array([6.91179735, 2.09275935])"
4002,4120,"array([6.89389123, 2.09778576])"
4003,4121,"array([6.92870287, 2.09578742])"
4004,4122,"array([6.92788909, 2.08548559])"
4005,4123,"array([6.9578064 , 2.03741334])"
4006,4124,"array([6.95230902, 2.07670607])"
4007,4125,"array([6.95223028, 2.09039552])"
4008,4126,"array([6.96892861, 2.06840725])"
4009,4127,"array([6.99073611, 2.06201459])"
4010,4128,"array([6.912353 , 2.0941983])"
4011,4129,"array([6.88850457, 2.09506453])"
4012,4130,"array([6.88875503, 2.09254389])"
4013,4131,"array([6.95498609, 2.07904186])"
4014,4132,"array([6.95999986, 2.11172378])"
4015,4133,"array([6.91934662, 2.0908197 ])"
4016,4134,"array([6.93282829, 2.10003456])"
4017,4135,"array([6.96005503, 2.10464463])"
4018,4088,"array([6.94685119, 2.08434833])"
4019,4136,"array([6.95055152, 2.07792128])"
4020,4137,"array([6.95616915, 2.09768247])"
4021,4138,"array([6.97396411, 2.09446103])"
4022,4140,"array([6.93821438, 2.09973072])"
4023,4139,"array([6.95336474, 2.09498978])"
4024,4142,"array([6.94280632, 2.10384567])"
4025,4143,"array([6.88926918, 2.11243121])"
4026,4144,"array([6.96419968, 2.04862565])"
4027,4141,"array([6.91330244, 2.09202449])"
4028,4107,"array([6.93125513, 2.09153498])"
4029,4145,"array([6.93231687, 2.09407755])"
4030,4146,"array([6.94651056, 2.0995249 ])"
4031,4147,"array([6.9644991, 2.1073668])"
4032,4148,"array([6.97593675, 2.09738586])"
4033,4149,"array([6.94208982, 2.09301692])"
4034,4150,"array([6.91588031, 2.06190987])"
4035,4151,"array([6.91656153, 2.10966045])"
4036,4152,"array([6.96091817, 2.0681589 ])"
4037,4153,"array([6.91563856, 2.06321618])"
4038,4154,"array([6.93688516, 2.10698974])"
4039,4155,"array([6.93783183, 2.09658241])"
4040,4156,"array([6.91315992, 2.09528845])"
4041,4157,"array([6.91292497, 2.05842882])"
4042,4158,"array([6.96670323, 2.0756644 ])"
4043,4159,"array([6.93786934, 2.08404708])"
4044,4160,"array([6.96507619, 2.11183199])"
4045,4161,"array([6.91646791, 2.1075594 ])"
4046,4162,"array([6.92664066, 2.08994543])"
4047,3711,"array([6.97106981, 2.0837837 ])"
4048,4163,"array([6.94533397, 2.0802297 ])"
4049,4164,"array([6.91810292, 2.08839968])"
4050,4165,"array([6.93747975, 2.10456549])"
4051,4168,"array([6.93072444, 2.09939537])"
4052,4169,"array([6.95914181, 2.08066919])"
4053,4170,"array([6.94920289, 2.099801  ])"
4054,4171,"array([6.91845534, 2.10427138])"
4055,4173,"array([6.95866672, 2.11228719])"
4056,4174,"array([6.92275353, 2.09134656])"
4057,4175,"array([6.91873196, 2.0948569 ])"
4058,4177,"array([6.97030794, 2.07251278])"
4059,4178,"array([6.91353624, 2.0999761 ])"
4060,4179,"array([6.92569486, 2.08564403])"
4061,4180,"array([6.9267992, 2.0993709])"
4062,4181,"array([6.94329066, 2.0876749 ])"
4063,4182,"array([6.9659951 , 2.12641487])"
4064,4183,"array([6.93016687, 2.09830934])"
4065,4184,"array([6.95273749, 2.08771461])"
4066,4103,"array([6.94731021, 2.09355247])"
4067,4185,"array([6.94626744, 2.09841664])"
4068,4186,"array([6.93348957, 2.09739525])"
4069,4187,"array([6.92393191, 2.08426906])"
4070,4188,"array([6.92270006, 2.09023794])"
4071,4172,"array([6.94409674, 2.08585026])"
4072,4098,"array([6.94460985, 2.07386765])"
4073,4191,"array([6.946475  , 2.10910417])"
4074,4192,"array([6.94539025, 2.06088107])"
4075,4190,"array([6.96605734, 2.0342316 ])"
4076,4195,"array([6.91492092, 2.09639981])"
4077,4196,"array([6.93735699, 2.07736732])"
4078,4198,"array([6.94708917, 2.07803079])"
4079,4199,"array([6.92808002, 2.09841769])"
4080,4200,"array([6.97824286, 2.09471279])"
4081,4201,"array([6.92938756, 2.09974513])"
4082,4166,"array([6.95825105, 2.10666495])"
4083,4202,"array([6.92883339, 2.07426088])"
4084,4203,"array([6.94557694, 2.08172461])"
4085,4204,"array([6.92402043, 2.0931795 ])"
4086,4205,"array([6.97012208, 2.06117611])"
4087,4206,"array([6.95993883, 2.07340333])"
4088,4208,"array([6.9745249 , 2.08878811])"
4089,4197,"array([6.95635676, 2.08393411])"
4090,4209,"array([6.95398415, 2.08913719])"
4091,4210,"array([6.95750438, 2.07692224])"
4092,4211,"array([6.94438437, 2.07638294])"
4093,4212,"array([6.94020128, 2.09875109])"
4094,4213,"array([6.96205901, 2.08897997])"
4095,4215,"array([6.98298203, 2.07268958])"
4096,4216,"array([6.99553575, 2.05343284])"
4097,4217,"array([6.96038354, 2.08851488])"
4098,4218,"array([6.93221007, 2.10372908])"
4099,4219,"array([6.96269305, 2.08127586])"
4100,4220,"array([6.9324933, 2.0980451])"
4101,3926,"array([6.94898243, 2.08281956])"
4102,4221,"array([6.99858984, 2.06965516])"
4103,3921,"array([6.91152489, 2.06006186])"
4104,4224,"array([6.91098134, 2.05841387])"
4105,4226,"array([6.96535913, 2.09559796])"
4106,4227,"array([6.93398001, 2.09994186])"
4107,4214,"array([6.96053245, 2.07260093])"
4108,4228,"array([6.9636148 , 2.08546587])"
4109,4229,"array([6.92302519, 2.10063863])"
4110,4230,"array([6.92345394, 2.10206659])"
4111,3743,"array([6.95268827, 2.07196908])"
4112,4231,"array([6.95786758, 2.07774147])"
4113,4232,"array([6.97805011, 2.04070432])"
4114,4233,"array([6.96447679, 2.09503768])"
4115,4225,"array([6.94923042, 2.10360155])"
4116,4234,"array([6.96287052, 2.12289862])"
4117,4235,"array([6.95240232, 2.08541143])"
4118,4167,"array([6.93451568, 2.09263824])"
4119,4236,"array([6.9465167, 2.0857706])"
4120,4237,"array([6.9657073 , 2.09672283])"
4121,4238,"array([6.9350347 , 2.07502086])"
4122,4239,"array([6.97713178, 2.09440243])"
4123,4240,"array([6.95128206, 2.10210817])"
4124,4241,"array([6.90956497, 2.10056963])"
4125,4242,"array([6.98429841, 2.09096554])"
4126,4243,"array([6.92515469, 2.06659716])"
4127,4244,"array([6.94706359, 2.08669123])"
4128,4245,"array([6.94306157, 2.09221889])"
4129,4246,"array([6.92989886, 2.08347589])"
4130,4250,"array([6.97487905, 2.10382745])"
4131,4251,"array([6.94941626, 2.08105598])"
4132,4253,"array([6.9411502 , 2.08137523])"
4133,4249,"array([6.96122358, 2.07854443])"
4134,4255,"array([6.96085686, 2.10821661])"
4135,4256,"array([6.92771338, 2.09609709])"
4136,4257,"array([6.9263479 , 2.09581029])"
4137,4259,"array([6.93738171, 2.10583091])"
4138,4261,"array([6.91891042, 2.10107397])"
4139,4262,"array([6.97266168, 2.09905473])"
4140,4263,"array([6.93235035, 2.10251516])"
4141,4264,"array([6.95999179, 2.07038139])"
4142,4265,"array([6.92957188, 2.09490552])"
4143,4266,"array([6.93661525, 2.08894685])"
4144,4267,"array([6.95558777, 2.08802307])"
4145,4268,"array([6.96100995, 2.10187912])"
4146,4269,"array([6.94046184, 2.08059062])"
4147,4176,"array([6.94928477, 2.09639457])"
4148,4270,"array([6.94241472, 2.09794517])"
4149,4271,"array([6.96669935, 2.10166435])"
4150,4274,"array([6.96781222, 2.08510495])"
4151,4275,"array([6.93337002, 2.07076287])"
4152,4189,"array([6.95682879, 2.08703578])"
4153,4258,"array([6.95016857, 2.09368532])"
4154,4276,"array([6.95499613, 2.09783367])"
4155,4252,"array([6.94587444, 2.09702379])"
4156,4277,"array([6.95594905, 2.10490692])"
4157,4278,"array([6.9472533 , 2.09526006])"
4158,4279,"array([6.94805428, 2.08833863])"
4159,4280,"array([6.92763853, 2.08358512])"
4160,4282,"array([6.95697354, 2.09972181])"
4161,4283,"array([6.96103532, 2.08369314])"
4162,4281,"array([6.95393544, 2.0847271 ])"
4163,4284,"array([6.95363675, 2.08041274])"
4164,4285,"array([6.91730946, 2.09860274])"
4165,4286,"array([6.97775384, 2.07034961])"
4166,4287,"array([6.94910191, 2.09067892])"
4167,4288,"array([6.9227812, 2.103776 ])"
4168,4289,"array([6.91634585, 2.09020186])"
4169,4291,"array([6.95668253, 2.08110784])"
4170,4292,"array([6.93221355, 2.08622021])"
4171,4293,"array([6.943964, 2.100597])"
4172,4294,"array([6.98952979, 2.05874404])"
4173,4295,"array([6.95523456, 2.0836999 ])"
4174,4296,"array([6.92354434, 2.09762541])"
4175,4297,"array([6.94335434, 2.07521586])"
4176,4298,"array([6.97187712, 2.10627956])"
4177,4299,"array([6.90305467, 2.09702126])"
4178,4247,"array([6.94001822, 2.09049352])"
4179,4300,"array([6.96514198, 2.07487942])"
4180,4301,"array([6.92242737, 2.09294937])"
4181,4302,"array([6.95450443, 2.07102707])"
4182,4303,"array([6.93170779, 2.10047136])"
4183,4304,"array([6.95227661, 2.07779919])"
4184,4290,"array([6.94448721, 2.09848655])"
4185,4305,"array([6.97085089, 2.09412524])"
4186,4306,"array([6.92099714, 2.10535104])"
4187,4307,"array([6.96954201, 2.09989463])"
4188,4309,"array([6.93543307, 2.11066075])"
4189,4310,"array([6.90989179, 2.07139785])"
4190,4311,"array([6.91020265, 2.06956497])"
4191,4222,"array([6.92508414, 2.06857271])"
4192,4312,"array([6.9693969 , 2.09871543])"
4193,4313,"array([6.97333337, 2.08069238])"
4194,4314,"array([6.91236893, 2.08179732])"
4195,4254,"array([6.95823517, 2.08279502])"
4196,4315,"array([6.9315026 , 2.07242669])"
4197,4316,"array([6.93256467, 2.0965047 ])"
4198,4317,"array([6.91543558, 2.06459054])"
4199,4318,"array([6.92565336, 2.10829222])"
4200,4319,"array([6.90155422, 2.0938736 ])"
4201,4320,"array([6.95669607, 2.07702631])"
4202,4321,"array([6.92307792, 2.11520893])"
4203,4323,"array([6.91491215, 2.08188938])"
4204,4273,"array([6.95064961, 2.09262643])"
4205,4324,"array([6.92535978, 2.09245014])"
4206,4325,"array([6.91636687, 2.09326185])"
4207,3330,"array([6.9515899 , 2.09501601])"
4208,4326,"array([6.96008655, 2.10950311])"
4209,4327,"array([6.91655358, 2.07539351])"
4210,4328,"array([6.95328185, 2.09400294])"
4211,4329,"array([6.95849509, 2.03832806])"
4212,4330,"array([6.92431407, 2.09097067])"
4213,4331,"array([6.95433583, 2.08194231])"
4214,4333,"array([6.97174808, 2.09654095])"
4215,4334,"array([6.95673447, 2.07780368])"
4216,4335,"array([6.93789266, 2.06509138])"
4217,4337,"array([6.96063228, 2.08598109])"
4218,4339,"array([6.94433746, 2.07717528])"
