# source, target, rating, time
2285,2010,2,1346698040.29802
2285,2135,1,1348772992.18212
2285,1980,2,1350308864.74327
2285,2675,1,1351995041.68535
2285,2861,1,1353024505.56966
2285,1785,3,1353553770.04928
2285,2929,1,1353554907.30187
2285,2238,5,1357784833.4345
2285,2778,2,1358055199.78887
2285,3104,1,1358057851.66027
2285,2569,1,1358580267.68357
2285,2677,1,1361393627.53362
2285,2470,3,1361422083.43805
2285,1624,5,1363888407.39844
2285,3637,8,1364357212.81398
2285,3647,-10,1364433870.12613
2285,3638,2,1364590231.89073
2285,3792,1,1365388923.30528
2285,2571,5,1365908768.33914
2285,3716,1,1365908960.73181
2285,2551,1,1366758917.76778
2285,2528,2,1366864954.41675
2285,4018,1,1366960310.05929
2285,4119,1,1368017626.06087
2285,4089,1,1369092129.16672
2285,3715,1,1370753807.39594
2285,4071,1,1370976496.06048
2285,1294,1,1371084753.68032
2285,3603,1,1371093302.36393
2285,4215,1,1371094671.74711
2285,2863,1,1375340200.56764
2285,3775,1,1375340837.1015
2286,2010,1,1343340724.49815
2286,683,2,1343384300.84284
2286,2234,1,1343592602.67935
2286,2243,1,1343786280.37066
2286,2238,4,1343972956.40115
2286,1980,1,1344312055.73521
2287,2060,1,1343392391.64434
2288,1616,2,1343417423.73788
2288,23,2,1344536186.45495
2289,1899,1,1343422368.05535
2290,1980,1,1343430569.26216
2291,490,1,1343457137.69915
2292,2225,2,1343473248.8457
2292,1899,5,1355586461.38517
2292,2309,3,1355594500.02035
2292,3106,2,1356042051.62191
2292,2933,2,1356708216.86354
2293,1846,1,1343515077.82667
2293,2331,1,1344380061.4367
2293,967,1,1350405404.99076
2293,1575,3,1353431306.45393
2294,2238,1,1343531354.35372
2294,2225,2,1343664860.20546
2294,2148,1,1344021673.55065
2294,3638,1,1366495105.49412
2295,1564,1,1343575061.4676
2296,182,1,1343605141.69119
2297,2298,1,1343620609.83954
2297,38,1,1343620692.86259
2297,2323,3,1344226959.46675
2297,2115,1,1344587331.27026
2297,2148,-7,1346130086.6683
2297,2238,1,1346397719.58042
2297,2331,1,1346556653.70347
2297,2457,1,1346558213.40094
2297,2269,1,1346559322.0141
2297,2125,1,1347062077.27274
2297,16,1,1347257713.83155
2297,2491,-5,1347996631.64069
2297,1337,-10,1348097786.87746
2297,2031,-10,1348098212.9857
2297,2368,1,1348181187.12402
2297,2225,2,1348185112.42343
2297,2145,1,1348185345.18529
2297,2456,1,1349509134.27679
2297,1535,1,1349509166.93901
2297,2430,-10,1350611253.22225
2297,581,-3,1351360564.38303
2297,2778,1,1351661759.7028
2297,1497,-10,1351751343.78147
2297,46,1,1352950117.41366
2297,2982,1,1354082708.00274
2297,1778,1,1359091570.27214
2297,967,2,1359156597.60082
2297,3467,1,1362190318.81547
2297,3059,1,1364676196.37016
2297,2569,3,1364940740.24865
2297,3489,2,1364940824.85223
2297,3638,1,1365374453.92567
2297,3476,1,1372931963.87936
2297,1980,-6,1403806559.57896
2297,2154,-5,1403806893.47176
2298,2297,1,1343620646.08511
2298,38,1,1343620684.2248
2298,23,1,1343848310.14062
2298,1809,2,1343863899.19381
2298,1980,4,1345492210.0795
2299,259,4,1343628086.90734
2300,1234,1,1343654101.56567
2300,2308,1,1343918333.47082
2300,2432,1,1346196183.19999
2300,1899,1,1365272869.82061
2301,2060,1,1343675655.91569
2302,2115,2,1343706704.34209
2302,2135,2,1343746841.00176
2303,2206,1,1343743284.00272
2304,2010,7,1343746677.96492
2305,1963,1,1343757332.57096
2306,2242,10,1343851158.03658
2306,2252,10,1343851347.20414
2307,1980,3,1343872669.34978
2308,2300,1,1343919344.04468
2308,23,1,1350503226.72917
2309,10,1,1345540546.67533
2309,2412,1,1347636950.90143
2309,2550,1,1347971459.09816
2309,2418,-10,1347989530.04381
2309,2363,-10,1347989544.30046
2309,23,1,1348139824.69769
2309,1684,1,1348139858.87514
2309,2520,1,1348139881.66045
2309,2575,1,1348231756.3948
2309,2567,-10,1348499644.50723
2309,2795,1,1351173954.94086
2309,2801,2,1351175258.75784
2309,2817,1,1351348536.90244
2309,1899,2,1354103377.17825
2309,1600,1,1354639057.64751
2309,3001,1,1355146927.10599
2309,3049,1,1355146992.0977
2309,3054,1,1355158983.09904
2309,2988,2,1355224196.71358
2309,2292,3,1355739654.61836
2309,3103,1,1356016504.74393
2309,3220,1,1358092107.29087
2309,3157,1,1358604170.84167
2309,1778,5,1358789531.49834
2309,3085,-2,1361021111.13448
2309,3431,1,1361895051.50749
2309,3485,2,1362406145.59374
2309,3591,1,1363608267.06396
2309,2824,2,1364992757.1448
2309,2953,1,1365074246.46087
2309,3776,2,1365279947.99024
2309,3785,-1,1365345538.62571
2309,3859,1,1365594946.94128
2309,3870,1,1365635117.47094
2309,3894,1,1365777305.64581
2309,3899,1,1365798249.34355
2309,3876,1,1366299123.72686
2309,136,1,1366400194.06318
2309,3847,1,1366466882.97437
2309,4015,1,1366562801.85939
2309,4004,2,1366895501.74309
2309,2561,5,1366904702.76432
2309,2933,3,1366904877.03142
2309,4028,2,1366996877.21638
2309,3537,1,1367509202.24422
2309,4611,1,1377717291.13776
2309,4628,1,1379598909.06441
2309,2199,3,1381443761.51867
2309,3777,2,1386268206.98285
2309,5033,1,1386280900.82317
2309,5126,1,1387636087.47881
2309,4071,2,1387652772.42491
2309,5154,1,1388156082.12615
2309,5284,1,1392129384.00033
2309,2747,1,1393885595.40948
2310,1745,1,1344029161.88196
2310,1785,1,1352085799.48353
2311,2148,1,1344048326.35728
2312,2256,1,1344054597.83265
2313,2252,1,1344074408.16367
2313,2314,1,1344074455.67604
2315,1571,4,1344111918.95478
2315,2342,1,1344610595.9005
2315,259,1,1344633132.63771
2315,2154,2,1345420253.75289
2315,1785,1,1356800085.16461
2315,2571,3,1361154356.27077
2315,1980,4,1361986345.01074
2315,1594,2,1363709879.1835
2316,2385,1,1345399395.71487
2316,1793,-1,1353494425.56051
2317,1526,1,1347456987.97803
2317,2055,1,1347457018.2231
2317,1793,5,1347457055.62106
2318,1793,6,1344124562.25132
2318,2055,5,1349262466.76435
2318,3678,-10,1389205790.99383
2319,1169,2,1344185629.7882
2319,2234,1,1344276322.46435
2319,1874,1,1344287995.34562
2319,2339,1,1344693707.62163
2319,2115,1,1345063312.44474
2320,2230,1,1344191456.38809
2320,23,2,1344194816.1968
2321,1616,5,1344199803.1607
2321,2278,10,1347008804.50665
2321,945,1,1347135966.39852
2321,2115,5,1348312622.03074
2321,2719,2,1349978261.04468
2321,2975,2,1354020118.8471
2322,1868,1,1344281056.62628
2322,2571,1,1365267610.68956
2323,2297,3,1344227530.33069
2323,945,1,1344726316.26854
2323,2206,1,1344732714.19298
2323,499,1,1345257607.21422
2323,2238,5,1357886346.24481
2323,2571,2,1357887422.29855
2323,1899,3,1359371752.68084
2323,7,1,1360496926.65549
2323,3812,1,1367398548.18626
2323,4101,1,1373256969.10537
2323,3793,1,1374030043.91836
2323,4480,1,1375435680.3205
2323,1581,1,1377624801.67899
2323,4143,1,1382039721.18276
2323,3697,1,1383972917.16306
2323,3891,2,1408968477.73127
2323,1990,2,1419970395.71178
2323,66,1,1421214089.76472
2323,2199,1,1421245729.26824
2324,2238,1,1344228570.02341
2324,23,1,1344232141.06021
2325,2115,2,1344259146.14362
2326,1785,1,1344298161.9111
2327,1874,3,1344344524.6454
2328,2225,2,1344358481.49206
2328,23,1,1344374777.97081
2328,2330,1,1344377394.30322
2328,2703,1,1350251534.83861
2328,2561,1,1350251690.34364
2328,2528,1,1350251714.15921
2328,1980,1,1350251740.3635
2328,2735,1,1350269365.858
2328,2771,1,1350879961.44752
2328,1581,1,1352146492.48611
2328,1785,1,1352146812.38357
2328,2857,1,1352148371.78109
2328,2861,1,1352168612.14828
2328,2899,1,1352757316.27747
2328,2894,1,1353801899.10608
2328,2571,2,1355378351.22594
2328,3537,1,1362951037.21146
2329,2071,2,1344359673.61004
2329,2336,1,1344505329.22394
2329,2340,1,1344582102.97612
2329,1509,1,1344882571.67448
2329,2406,2,1345594685.68058
2329,2225,1,1345825989.71624
2329,297,1,1345998339.32994
2329,165,1,1346000537.01319
2329,2250,1,1346021076.08387
2329,1684,1,1346260430.3317
2329,2331,2,1346740936.88098
2329,1868,3,1347136450.92233
2329,2125,3,1347251565.62667
2329,1778,1,1347730967.18341
2329,10,6,1348172853.49797
2329,2664,1,1349330746.65277
2329,1455,1,1349887310.80055
2329,2562,2,1349891819.22415
2329,504,1,1349924861.1162
2329,2238,1,1349925417.34547
2329,2700,1,1352840803.70385
2329,1537,1,1353092065.90872
2329,2778,1,1356722969.80662
2329,3285,1,1359488667.15931
2329,3647,-10,1364966729.29763
2329,2571,2,1365796320.87373
2329,4094,1,1367549201.68478
2329,38,1,1369065919.9459
2329,2062,1,1369243140.50933
2329,4161,1,1369842878.99179
2329,2569,1,1370045150.68383
2329,4166,4,1370288645.61265
2329,2863,1,1373647523.97939
2329,1458,1,1373735504.11891
2329,491,1,1374172399.64916
2329,4447,2,1374206923.53679
2329,4071,1,1374346157.26637
2329,2351,-10,1376416720.08218
2329,499,2,1386005249.64681
2329,5399,6,1396706662.47021
2329,4494,1,1398281974.08805
2329,3793,1,1399611804.0753
2329,5470,-1,1399937131.99694
2329,4378,1,1400169114.51485
2329,5476,1,1400183847.45012
2329,5444,1,1400529426.05069
2329,5551,7,1404163802.72478
2329,5484,7,1409350869.87637
2330,23,1,1344375352.58239
2330,2328,1,1344377414.71918
2330,680,2,1344495799.79953
2330,46,1,1351992909.84514
2330,1571,3,1360276313.08098
2330,3233,2,1361812006.67893
2330,2073,1,1362264877.02455
2330,3472,5,1362667437.4195
2330,4480,2,1375212675.96752
2330,4625,2,1376872847.82115
2330,967,7,1385144651.72563
2331,2293,1,1344380096.26982
2331,2135,1,1344410442.27694
2331,1955,1,1344462340.36062
2331,2225,2,1346204463.50695
2331,656,1,1346209346.54349
2331,2256,1,1346273594.73276
2331,2154,1,1346372404.80964
2331,504,1,1346536140.24745
2331,2456,1,1346552119.66851
2331,2297,1,1346556428.05351
2331,2329,2,1346740983.21262
2331,1727,1,1346805102.77878
2331,1969,1,1346812087.17622
2331,2455,2,1346980648.25247
2331,2238,1,1346983608.1211
2331,2230,1,1347306377.17408
2331,1535,1,1347997773.02599
2331,1846,5,1348182679.46553
2331,2571,1,1348184416.08753
2331,5091,-10,1389174614.02932
2332,297,1,1344400097.43851
2332,1698,1,1345053320.02568
2333,2148,1,1344428014.64724
2334,2071,2,1344454210.83966
2334,2206,1,1345662185.81089
2335,2280,1,1344476042.53261
2335,10,1,1345153517.85856
2335,2389,1,1345353544.60628
2335,1511,1,1345409756.14778
2335,2392,1,1345410356.7934
2335,1509,2,1345492528.71298
2335,434,1,1345682824.82141
2335,2239,1,1348610002.54158
2335,2651,1,1349379571.83986
2335,2683,1,1349902363.2483
2335,2757,1,1350610077.84353
2335,264,1,1362519816.44327
2335,1294,1,1363809129.57617
2335,134,1,1364507866.9609
2335,3594,1,1364661677.56131
2335,3682,1,1364712456.26074
2335,3726,1,1364868127.07362
2335,3638,1,1364873864.64065
2335,1581,1,1364879580.24491
2335,1483,1,1365051843.46142
2335,967,1,1365089401.26207
2335,3120,1,1365103602.13947
2335,559,1,1365376791.93768
2335,3775,1,1365438403.0014
2335,2571,2,1365445902.60695
2335,3812,1,1365478716.71549
2335,3851,1,1365544535.36755
2335,3425,1,1365562009.04167
2335,3724,1,1365633290.99106
2335,3783,1,1365791709.01899
2335,3822,1,1365981649.37154
2335,3750,2,1368992420.93128
2335,4163,1,1368992854.81114
2335,3440,1,1368993408.18773
2335,4223,1,1369717835.58566
2335,3744,1,1370290228.83143
2335,4089,1,1370318409.06338
2335,3603,1,1371187175.50646
2335,2863,1,1371227590.89891
2335,4300,1,1371338033.80037
2335,3358,1,1371506452.44055
2335,2551,2,1371677364.54345
2335,3617,1,1371955506.33167
2335,4330,1,1372004262.71232
2335,4071,3,1372016863.57706
2335,3999,1,1372110568.83975
2335,2677,1,1372177014.05256
2335,4000,2,1373141748.57575
2335,945,1,1373237054.61039
2335,1355,1,1373822281.80928
2335,2071,3,1374087670.71827
2335,3961,2,1374088029.99315
2335,1918,1,1375059924.79647
2335,3476,1,1375059968.85666
2335,3139,3,1375060081.08084
2335,2528,2,1375060175.89919
2335,4248,2,1375462820.1285
2335,4316,6,1375899368.5199
2335,3618,1,1378351088.51405
2335,38,2,1379136165.55783
2335,3078,1,1382147539.85252
2335,4169,1,1383621054.95546
2335,127,1,1384541754.62577
2335,4007,1,1386193076.432
2335,4770,1,1387180653.04619
2336,2329,1,1344504375.22057
2336,136,1,1364498622.9679
2337,1624,1,1344510411.01273
2337,2340,1,1344563202.78205
2337,2341,1,1344575462.92626
2337,2225,2,1345452274.36038
2338,2199,4,1344528184.35756
2338,1846,1,1344539451.7305
2338,23,1,1344663128.48363
2338,1624,1,1344700970.55518
2339,2319,1,1344694365.84402
2339,38,2,1344694500.69237
2339,7,2,1344703541.87243
2339,2354,1,1344915620.6395
2340,2337,1,1344562915.98634
2340,2225,2,1344562924.66915
2340,2329,1,1344581966.56976
2340,2263,1,1346559623.28037
2340,2238,1,1349321286.4732
2341,2337,1,1344575605.90705
2341,1937,1,1346394307.37109
2343,259,1,1344652582.17416
2344,2225,7,1344715520.66653
2344,2571,1,1354949347.27973
2344,1745,3,1355405392.06853
2344,10,1,1355505676.24234
2344,967,6,1358375517.20352
2345,7,1,1344747696.53814
2345,2238,1,1344754544.27579
2345,2346,1,1344785375.09206
2345,2227,1,1344789217.74274
2345,1899,1,1351108899.35625
2345,2561,1,1351873788.76265
2345,2834,1,1351882273.68757
2345,2994,1,1357084255.59389
2345,3157,1,1357084282.27341
2345,3168,1,1357166561.59661
2345,2675,1,1357509231.37366
2345,3986,1,1375198465.94374
2346,2345,1,1344785420.03183
2346,2225,1,1345098838.84445
2346,2463,-1,1346792394.00791
2346,2414,5,1346797550.63126
2347,1846,1,1344813757.54417
2347,2280,1,1344814608.48468
2348,2071,1,1344824359.52367
2349,2626,-10,1349059524.92569
2349,2644,-10,1349059651.37734
2349,2643,-10,1349059665.12386
2349,2645,-10,1349059693.19397
2349,2503,-10,1349059726.86828
2349,2656,-10,1349285717.28638
2349,2639,-10,1349285776.12172
2349,2657,-10,1349288724.97346
2349,2604,-10,1349307137.4241
2349,2598,-10,1349307156.0315
2349,2659,-10,1349307179.88547
2349,2582,-10,1349307198.02067
2349,2623,-10,1349307233.89512
2349,2658,-10,1349307244.88672
2349,2663,-10,1349327077.63339
2349,2666,-10,1349368641.90121
2349,2667,-10,1349368654.32969
2349,2668,-10,1349368669.58842
2349,2669,-10,1349368690.74553
2349,2603,-10,1349368826.30576
2349,2671,-10,1349379330.52742
2349,2673,-10,1349406390.97031
2349,2674,-10,1349406853.29219
2349,2681,1,1349483062.57734
2349,2685,-10,1349592357.69288
2349,2679,-5,1349628635.1766
2349,2808,-10,1351656137.35161
2349,259,1,1362082497.95949
2349,3456,-10,1362121375.95995
2349,1778,1,1362290750.53688
2349,3659,-10,1364582712.90567
2349,3660,-10,1364582720.3162
2349,3662,-10,1364582724.54239
2349,3663,-10,1364582727.97162
2349,3647,-10,1365059206.11526
2349,387,-1,1365834096.31903
2349,684,-10,1366272758.88152
2349,2171,1,1366356689.11625
2349,2071,2,1366406937.26967
2349,1009,-10,1366407459.36268
2349,3629,-1,1366595985.56465
2349,993,-10,1366788063.63742
2349,945,3,1367393468.85277
2349,1331,-10,1368575858.51579
2350,1899,1,1344856154.79143
2351,2183,1,1344882579.45268
2351,2329,1,1344962250.13513
2351,1785,1,1344968954.81764
2353,1446,4,1345516485.63748
2353,2605,3,1348594009.02734
2353,1899,1,1354053731.34094
2354,2339,1,1344916207.52514
2355,2060,8,1344933151.07602
2355,2357,3,1344955907.28082
2355,1432,3,1344961694.73575
2355,2359,1,1344974909.86978
2355,2404,1,1346620123.52091
2355,1169,5,1348161145.47233
2355,2617,1,1348836326.54247
2355,1586,1,1353570977.95111
2355,2690,5,1353571125.87487
2355,2135,1,1360580742.70106
2355,2944,1,1360581517.81943
2356,23,1,1344941924.61491
2357,2355,4,1344950784.43022
2357,1726,3,1403623149.44183
2358,1790,1,1344967054.74993
2358,498,1,1346451751.2119
2359,1616,1,1345546873.53395
2359,2355,5,1353439505.81228
2359,2569,1,1357777913.48058
2359,4692,1,1378819233.44436
2359,4169,1,1378994363.11832
2359,4201,1,1378994576.68065
2359,3793,1,1379946817.16752
2359,2551,1,1380718811.09425
2360,445,5,1345033453.08904
2363,1980,1,1345057824.8392
2363,1846,1,1345068674.51322
2363,1834,1,1345278283.92263
2364,2365,1,1345064950.13575
2364,1980,3,1345068855.6784
2364,651,1,1345199429.05549
2364,259,1,1347043774.97155
2364,1785,3,1347396871.75135
2365,2364,1,1345064979.92448
2365,2280,1,1345070576.75582
2366,1154,7,1346412454.83437
2367,2256,1,1345091556.45023
2367,2071,1,1345266050.39553
2367,2225,1,1345559467.71464
2367,1980,1,1348254888.14162
2367,3093,1,1356815396.22931
2367,3241,1,1358401704.12132
2367,3154,5,1358724644.34907
2367,127,2,1359426036.46528
2367,2865,1,1359608677.62383
2367,3351,3,1360439640.63451
2367,3261,1,1361412382.33176
2367,3478,2,1363118133.29823
2367,3577,1,1363376216.72974
2367,2330,2,1365545736.18008
2368,2071,1,1345243115.83188
2368,2297,1,1348181234.15756
2368,1980,1,1348184003.48645
2369,1980,1,1345145858.77838
2369,2370,-2,1345146214.81808
2369,2400,1,1345563904.87679
2371,1785,2,1346256017.83342
2372,1980,1,1345165250.35912
2372,2341,1,1345263766.16952
2372,2071,1,1345269468.25482
2373,589,1,1345203886.01102
2373,2374,1,1345203968.05908
2374,589,1,1345203903.39686
2374,2373,1,1345204020.35466
2375,353,1,1345228455.86572
2376,1980,10,1350339862.00864
2376,2728,1,1350683173.71187
2376,472,-10,1351438336.72399
2376,1785,3,1351531600.86016
2377,23,3,1345321280.7027
2378,2073,1,1345268290.02921
2378,945,1,1345534387.22565
2378,2335,2,1345773537.5135
2379,2010,1,1345298317.57417
2379,2120,1,1346104243.74157
2379,2436,1,1346113570.24406
2379,297,1,1346269138.36167
2381,1350,10,1345299929.27064
2382,38,1,1345303716.31881
2384,1402,3,1345408454.28689
2384,1980,5,1345919394.4738
2386,1942,1,1345333913.6881
2387,2071,2,1345342759.61409
2388,589,1,1345346110.09624
2389,2335,1,1345356978.00044
2390,1980,4,1345397214.51201
2391,2356,1,1345398675.4133
2391,23,1,1350332365.89553
2392,2335,1,1345411378.39717
2392,23,1,1345465448.80717
2393,2115,2,1345411279.65861
2394,2238,1,1345434229.76324
2394,23,1,1345434240.11691
2394,3163,1,1357108075.77232
2394,1846,1,1362644939.07608
2394,4316,1,1372470227.27245
2394,2571,1,1373067268.31637
2394,4232,1,1373068785.57404
2394,4317,-1,1379281635.11735
2395,2225,2,1345489780.56948
2396,1980,2,1345511435.02342
2396,945,1,1345513601.07473
2397,1785,1,1345516826.79312
2398,2238,1,1345519343.2691
2399,1169,8,1364683735.07406
2399,23,5,1370871454.50946
2399,5,2,1370871489.86571
2399,2692,1,1379967179.40915
2399,4783,1,1380315630.52928
2400,2369,1,1345564466.34748
2401,2206,1,1345565517.42313
2401,1461,2,1369086986.43792
2402,1498,5,1345567536.92213
2402,2010,10,1347063346.58112
2402,2683,1,1350307652.18315
2402,2571,3,1359673980.60807
2402,2677,3,1361311701.22296
2402,3812,1,1368609032.03899
2402,3789,1,1372360483.89459
2402,499,4,1374526110.71908
2402,2494,1,1374781939.16482
2402,3618,3,1376250116.29857
2402,4434,1,1379357469.76918
2402,3793,1,1381777912.35734
2402,4911,1,1384375966.13527
2402,4071,1,1384423418.03386
2402,4918,1,1385942066.68137
2404,2023,1,1345631669.88658
2404,1696,1,1346337512.99432
2404,2446,1,1346366629.73217
2404,2355,1,1346620598.40112
2404,2412,1,1347029009.36571
2404,499,1,1347042208.28391
2404,2010,1,1347056553.68187
2404,1564,1,1347105443.35319
2404,1483,1,1347158605.22137
